"","id","choice","alt","disp","feat","price","chid"
"388.heinz28",39,FALSE,"heinz28",0,0,4.6,388
"388.heinz32",39,TRUE,"heinz32",0,0,3.7,388
"388.heinz41",39,FALSE,"heinz41",0,0,4.1999999,388
"388.hunts32",39,FALSE,"hunts32",0,0,3.4000002,388
"389.heinz28",39,FALSE,"heinz28",0,0,4.6,389
"389.heinz32",39,TRUE,"heinz32",0,0,2.1,389
"389.heinz41",39,FALSE,"heinz41",0,0,4.1999999,389
"389.hunts32",39,FALSE,"hunts32",0,0,3.4000002,389
"390.heinz28",39,TRUE,"heinz28",1,0,3.5,390
"390.heinz32",39,FALSE,"heinz32",0,0,3.7,390
"390.heinz41",39,FALSE,"heinz41",0,0,4.1999999,390
"390.hunts32",39,FALSE,"hunts32",0,0,3.4000002,390
"391.heinz28",39,TRUE,"heinz28",0,0,3.5,391
"391.heinz32",39,FALSE,"heinz32",0,0,3.7,391
"391.heinz41",39,FALSE,"heinz41",0,0,4.1999999,391
"391.hunts32",39,FALSE,"hunts32",0,0,2.8999999,391
"392.heinz28",39,FALSE,"heinz28",0,0,4.5000002,392
"392.heinz32",39,TRUE,"heinz32",0,0,2.1,392
"392.heinz41",39,FALSE,"heinz41",0,0,4.4,392
"392.hunts32",39,FALSE,"hunts32",0,0,3.4000002,392
"393.heinz28",39,FALSE,"heinz28",0,0,4.1999999,393
"393.heinz32",39,TRUE,"heinz32",0,0,2.2,393
"393.heinz41",39,FALSE,"heinz41",0,0,4.4,393
"393.hunts32",39,FALSE,"hunts32",0,0,3.4000002,393
"394.heinz28",40,FALSE,"heinz28",0,0,5.2999999,394
"394.heinz32",40,TRUE,"heinz32",0,0,3.7,394
"394.heinz41",40,FALSE,"heinz41",0,0,4.6,394
"394.hunts32",40,FALSE,"hunts32",0,0,3.4000002,394
"395.heinz28",40,TRUE,"heinz28",0,0,3.7999999,395
"395.heinz32",40,FALSE,"heinz32",0,0,2.9999999,395
"395.heinz41",40,FALSE,"heinz41",0,0,4.6,395
"395.hunts32",40,FALSE,"hunts32",0,0,2.9999999,395
"396.heinz28",40,TRUE,"heinz28",0,1,2.1,396
"396.heinz32",40,FALSE,"heinz32",0,0,2.9999999,396
"396.heinz41",40,FALSE,"heinz41",0,0,4.8999999,396
"396.hunts32",40,FALSE,"hunts32",0,0,3.5,396
"397.heinz28",40,TRUE,"heinz28",0,0,4.1000001,397
"397.heinz32",40,FALSE,"heinz32",0,0,3.5,397
"397.heinz41",40,FALSE,"heinz41",0,0,4.8999999,397
"397.hunts32",40,FALSE,"hunts32",0,0,3.9999999,397
"398.heinz28",40,TRUE,"heinz28",0,0,4.3000001,398
"398.heinz32",40,FALSE,"heinz32",0,0,3.5,398
"398.heinz41",40,FALSE,"heinz41",0,0,4.8999999,398
"398.hunts32",40,FALSE,"hunts32",0,0,3.7,398
"399.heinz28",40,TRUE,"heinz28",0,0,1.7999999,399
"399.heinz32",40,FALSE,"heinz32",0,0,3.5,399
"399.heinz41",40,FALSE,"heinz41",0,0,4.8999999,399
"399.hunts32",40,FALSE,"hunts32",0,0,4.1999999,399
"400.heinz28",41,FALSE,"heinz28",0,0,5.2000001,400
"400.heinz32",41,TRUE,"heinz32",0,0,2.8000001,400
"400.heinz41",41,FALSE,"heinz41",0,0,4.6,400
"400.hunts32",41,FALSE,"hunts32",0,0,3.5999998,400
"401.heinz28",41,FALSE,"heinz28",0,0,5.2000001,401
"401.heinz32",41,TRUE,"heinz32",1,0,3.0999999,401
"401.heinz41",41,FALSE,"heinz41",0,0,4.6,401
"401.hunts32",41,FALSE,"hunts32",0,0,3.4000002,401
"402.heinz28",41,TRUE,"heinz28",0,0,4.1999999,402
"402.heinz32",41,FALSE,"heinz32",0,0,3.4000002,402
"402.heinz41",41,FALSE,"heinz41",0,0,4.6,402
"402.hunts32",41,FALSE,"hunts32",0,0,3.0999999,402
"403.heinz28",41,FALSE,"heinz28",0,0,4.6999998,403
"403.heinz32",41,TRUE,"heinz32",0,0,3.4000002,403
"403.heinz41",41,FALSE,"heinz41",0,0,5.0000001,403
"403.hunts32",41,FALSE,"hunts32",0,0,3.0999999,403
"404.heinz28",41,FALSE,"heinz28",0,0,5.2999999,404
"404.heinz32",41,TRUE,"heinz32",1,0,3.0999999,404
"404.heinz41",41,FALSE,"heinz41",0,0,5.2000001,404
"404.hunts32",41,FALSE,"hunts32",0,0,3.7,404
"405.heinz28",42,FALSE,"heinz28",0,0,3.4000002,405
"405.heinz32",42,FALSE,"heinz32",0,0,2.9999999,405
"405.heinz41",42,FALSE,"heinz41",1,0,3.7,405
"405.hunts32",42,TRUE,"hunts32",0,0,2.8000001,405
"406.heinz28",42,FALSE,"heinz28",0,0,3.4000002,406
"406.heinz32",42,FALSE,"heinz32",0,0,2.9999999,406
"406.heinz41",42,FALSE,"heinz41",0,0,5.0000001,406
"406.hunts32",42,TRUE,"hunts32",0,0,2.8000001,406
"407.heinz28",42,FALSE,"heinz28",0,0,3.4000002,407
"407.heinz32",42,TRUE,"heinz32",0,0,3.4000002,407
"407.heinz41",42,FALSE,"heinz41",0,0,5.0000001,407
"407.hunts32",42,FALSE,"hunts32",0,0,2.8000001,407
"408.heinz28",42,FALSE,"heinz28",0,0,3.4000002,408
"408.heinz32",42,FALSE,"heinz32",0,0,3.4000002,408
"408.heinz41",42,FALSE,"heinz41",0,0,5.0000001,408
"408.hunts32",42,TRUE,"hunts32",0,0,2.8000001,408
"409.heinz28",42,FALSE,"heinz28",0,0,3.5,409
"409.heinz32",42,TRUE,"heinz32",0,0,2.8000001,409
"409.heinz41",42,FALSE,"heinz41",0,0,5.2000001,409
"409.hunts32",42,FALSE,"hunts32",0,0,2.8000001,409
"410.heinz28",42,FALSE,"heinz28",0,0,4.3000001,410
"410.heinz32",42,FALSE,"heinz32",0,0,3.7,410
"410.heinz41",42,FALSE,"heinz41",0,0,4.5000002,410
"410.hunts32",42,TRUE,"hunts32",0,0,3.4000002,410
"411.heinz28",42,TRUE,"heinz28",1,0,3.0999999,411
"411.heinz32",42,FALSE,"heinz32",0,0,3.7,411
"411.heinz41",42,FALSE,"heinz41",0,0,4.5000002,411
"411.hunts32",42,FALSE,"hunts32",0,0,3.4000002,411
"412.heinz28",42,FALSE,"heinz28",0,0,4.1999999,412
"412.heinz32",42,FALSE,"heinz32",0,0,3.7,412
"412.heinz41",42,FALSE,"heinz41",0,0,4.5000002,412
"412.hunts32",42,TRUE,"hunts32",0,0,3.4000002,412
"413.heinz28",42,TRUE,"heinz28",0,0,3.5,413
"413.heinz32",42,FALSE,"heinz32",0,0,3.7,413
"413.heinz41",42,FALSE,"heinz41",0,0,4.5000002,413
"413.hunts32",42,FALSE,"hunts32",0,0,2.8000001,413
"414.heinz28",42,TRUE,"heinz28",0,0,3.5,414
"414.heinz32",42,FALSE,"heinz32",0,0,3.7,414
"414.heinz41",42,FALSE,"heinz41",0,0,4.5000002,414
"414.hunts32",42,FALSE,"hunts32",0,0,3.4000002,414
"415.heinz28",42,TRUE,"heinz28",1,0,3.5999998,415
"415.heinz32",42,FALSE,"heinz32",0,0,3.7,415
"415.heinz41",42,FALSE,"heinz41",0,0,5.2000001,415
"415.hunts32",42,FALSE,"hunts32",0,0,3.7,415
"416.heinz28",43,FALSE,"heinz28",0,0,5.0000001,416
"416.heinz32",43,TRUE,"heinz32",0,0,2.8000001,416
"416.heinz41",43,FALSE,"heinz41",0,0,4.6,416
"416.hunts32",43,FALSE,"hunts32",0,0,3.4000002,416
"417.heinz28",43,FALSE,"heinz28",0,0,5.2000001,417
"417.heinz32",43,TRUE,"heinz32",0,0,2.8000001,417
"417.heinz41",43,FALSE,"heinz41",0,0,4.6,417
"417.hunts32",43,FALSE,"hunts32",0,0,3.4000002,417
"418.heinz28",43,TRUE,"heinz28",1,0,2.8000001,418
"418.heinz32",43,FALSE,"heinz32",0,0,3.4000002,418
"418.heinz41",43,FALSE,"heinz41",0,0,4.6,418
"418.hunts32",43,FALSE,"hunts32",0,0,3.0999999,418
"419.heinz28",43,TRUE,"heinz28",0,0,4.1999999,419
"419.heinz32",43,FALSE,"heinz32",0,0,2.9999999,419
"419.heinz41",43,FALSE,"heinz41",0,0,5.0000001,419
"419.hunts32",43,FALSE,"hunts32",0,0,2.8000001,419
"420.heinz28",43,FALSE,"heinz28",0,0,3.4000002,420
"420.heinz32",43,TRUE,"heinz32",0,0,3.4000002,420
"420.heinz41",43,FALSE,"heinz41",0,0,5.0000001,420
"420.hunts32",43,FALSE,"hunts32",0,0,2.8000001,420
"421.heinz28",43,FALSE,"heinz28",1,0,3.9999999,421
"421.heinz32",43,TRUE,"heinz32",0,0,3.0999999,421
"421.heinz41",43,FALSE,"heinz41",0,0,5.0000001,421
"421.hunts32",43,FALSE,"hunts32",0,0,3.0999999,421
"422.heinz28",43,TRUE,"heinz28",0,0,3.5,422
"422.heinz32",43,FALSE,"heinz32",0,0,3.7,422
"422.heinz41",43,FALSE,"heinz41",0,0,4.5000002,422
"422.hunts32",43,FALSE,"hunts32",0,0,3.4000002,422
"423.heinz28",43,TRUE,"heinz28",0,0,4.3000001,423
"423.heinz32",43,FALSE,"heinz32",0,0,3.7,423
"423.heinz41",43,FALSE,"heinz41",0,0,4.5000002,423
"423.hunts32",43,FALSE,"hunts32",0,0,3.4000002,423
"424.heinz28",43,FALSE,"heinz28",0,0,4.3000001,424
"424.heinz32",43,FALSE,"heinz32",0,0,3.7,424
"424.heinz41",43,FALSE,"heinz41",0,0,4.5000002,424
"424.hunts32",43,TRUE,"hunts32",0,0,2.8000001,424
"425.heinz28",44,FALSE,"heinz28",0,0,5.0000001,425
"425.heinz32",44,TRUE,"heinz32",0,0,1.7999999,425
"425.heinz41",44,FALSE,"heinz41",0,0,4.6,425
"425.hunts32",44,FALSE,"hunts32",0,0,3.9000001,425
"426.heinz28",44,FALSE,"heinz28",0,0,5.0000001,426
"426.heinz32",44,TRUE,"heinz32",0,0,3.4000002,426
"426.heinz41",44,FALSE,"heinz41",0,0,4.6,426
"426.hunts32",44,FALSE,"hunts32",0,0,3.9000001,426
"427.heinz28",44,FALSE,"heinz28",0,0,3.5,427
"427.heinz32",44,TRUE,"heinz32",0,0,2.9999999,427
"427.heinz41",44,FALSE,"heinz41",0,1,3.2000002,427
"427.hunts32",44,FALSE,"hunts32",0,0,2.8000001,427
"428.heinz28",44,FALSE,"heinz28",0,0,3.7999999,428
"428.heinz32",44,TRUE,"heinz32",0,0,2.9999999,428
"428.heinz41",44,FALSE,"heinz41",0,0,3.2000002,428
"428.hunts32",44,FALSE,"hunts32",0,0,2.8999999,428
"429.heinz28",44,FALSE,"heinz28",0,0,4.3000001,429
"429.heinz32",44,TRUE,"heinz32",0,1,3.4000002,429
"429.heinz41",44,FALSE,"heinz41",0,0,3.7999999,429
"429.hunts32",44,FALSE,"hunts32",0,0,3.0999999,429
"430.heinz28",44,TRUE,"heinz28",0,0,4.3000001,430
"430.heinz32",44,FALSE,"heinz32",0,0,3.4000002,430
"430.heinz41",44,FALSE,"heinz41",0,0,4.1999999,430
"430.hunts32",44,FALSE,"hunts32",0,0,3.0999999,430
"431.heinz28",44,FALSE,"heinz28",0,0,4.6,431
"431.heinz32",44,TRUE,"heinz32",0,0,2.1,431
"431.heinz41",44,FALSE,"heinz41",0,0,4.1999999,431
"431.hunts32",44,FALSE,"hunts32",0,0,3.4000002,431
"432.heinz28",44,FALSE,"heinz28",0,0,4.5000002,432
"432.heinz32",44,TRUE,"heinz32",0,0,2.1,432
"432.heinz41",44,FALSE,"heinz41",0,0,4.4,432
"432.hunts32",44,FALSE,"hunts32",0,0,3.4000002,432
"433.heinz28",45,FALSE,"heinz28",0,0,5.2000001,433
"433.heinz32",45,FALSE,"heinz32",0,0,3.7,433
"433.heinz41",45,FALSE,"heinz41",0,0,4.6,433
"433.hunts32",45,TRUE,"hunts32",0,0,3.4000002,433
"434.heinz28",45,FALSE,"heinz28",0,0,5.2000001,434
"434.heinz32",45,FALSE,"heinz32",0,0,3.7,434
"434.heinz41",45,FALSE,"heinz41",0,0,4.6,434
"434.hunts32",45,TRUE,"hunts32",0,0,2.8000001,434
"435.heinz28",45,FALSE,"heinz28",0,0,4.5000002,435
"435.heinz32",45,TRUE,"heinz32",0,1,3.0999999,435
"435.heinz41",45,FALSE,"heinz41",0,0,4.6,435
"435.hunts32",45,FALSE,"hunts32",1,0,3.5,435
"436.heinz28",45,FALSE,"heinz28",0,0,3.7999999,436
"436.heinz32",45,TRUE,"heinz32",0,1,3.0999999,436
"436.heinz41",45,FALSE,"heinz41",0,0,4.6,436
"436.hunts32",45,FALSE,"hunts32",0,0,3.5,436
"437.heinz28",45,FALSE,"heinz28",0,1,4.6,437
"437.heinz32",45,TRUE,"heinz32",0,0,2.9999999,437
"437.heinz41",45,FALSE,"heinz41",0,0,4.6,437
"437.hunts32",45,FALSE,"hunts32",0,0,4.8,437
"438.heinz28",45,FALSE,"heinz28",0,1,4.6,438
"438.heinz32",45,TRUE,"heinz32",0,0,2.7000001,438
"438.heinz41",45,FALSE,"heinz41",0,0,4.6,438
"438.hunts32",45,FALSE,"hunts32",0,0,4.8,438
"439.heinz28",45,TRUE,"heinz28",1,0,4.1999999,439
"439.heinz32",45,FALSE,"heinz32",0,0,2.9999999,439
"439.heinz41",45,FALSE,"heinz41",0,0,4.6,439
"439.hunts32",45,FALSE,"hunts32",0,0,2.9999999,439
"440.heinz28",45,FALSE,"heinz28",0,0,4.6,440
"440.heinz32",45,TRUE,"heinz32",1,1,2.9999999,440
"440.heinz41",45,FALSE,"heinz41",0,0,4.4,440
"440.hunts32",45,FALSE,"hunts32",0,0,4.8999999,440
"441.heinz28",45,FALSE,"heinz28",0,0,2.7000001,441
"441.heinz32",45,TRUE,"heinz32",0,0,2.7000001,441
"441.heinz41",45,FALSE,"heinz41",0,0,4.8,441
"441.hunts32",45,FALSE,"hunts32",0,1,3.5,441
"442.heinz28",45,FALSE,"heinz28",0,0,4.6999998,442
"442.heinz32",45,TRUE,"heinz32",0,0,2.9999999,442
"442.heinz41",45,FALSE,"heinz41",0,0,4.8999999,442
"442.hunts32",45,FALSE,"hunts32",0,1,4.1000001,442
"443.heinz28",46,FALSE,"heinz28",0,0,5.2999999,443
"443.heinz32",46,FALSE,"heinz32",0,0,3.4000002,443
"443.heinz41",46,FALSE,"heinz41",0,0,4.6,443
"443.hunts32",46,TRUE,"hunts32",0,0,3.0999999,443
"444.heinz28",46,FALSE,"heinz28",0,0,3.4000002,444
"444.heinz32",46,FALSE,"heinz32",1,0,3.0999999,444
"444.heinz41",46,FALSE,"heinz41",0,0,5.0000001,444
"444.hunts32",46,TRUE,"hunts32",0,0,2.8000001,444
"445.heinz28",46,FALSE,"heinz28",0,0,3.4000002,445
"445.heinz32",46,FALSE,"heinz32",1,0,3.0999999,445
"445.heinz41",46,FALSE,"heinz41",0,0,5.0000001,445
"445.hunts32",46,TRUE,"hunts32",0,0,2.8000001,445
"446.heinz28",46,FALSE,"heinz28",0,0,4.3000001,446
"446.heinz32",46,FALSE,"heinz32",0,0,3.7,446
"446.heinz41",46,FALSE,"heinz41",0,0,4.5000002,446
"446.hunts32",46,TRUE,"hunts32",0,0,3.4000002,446
"447.heinz28",46,FALSE,"heinz28",0,0,3.9000001,447
"447.heinz32",46,FALSE,"heinz32",0,0,3.7,447
"447.heinz41",46,FALSE,"heinz41",0,0,5.2000001,447
"447.hunts32",46,TRUE,"hunts32",0,0,3.7,447
"448.heinz28",47,FALSE,"heinz28",0,0,4.5000002,448
"448.heinz32",47,FALSE,"heinz32",0,0,3.4000002,448
"448.heinz41",47,FALSE,"heinz41",0,0,4.6,448
"448.hunts32",47,TRUE,"hunts32",0,0,3.5,448
"449.heinz28",47,TRUE,"heinz28",0,0,4.5000002,449
"449.heinz32",47,FALSE,"heinz32",0,1,3.4000002,449
"449.heinz41",47,FALSE,"heinz41",0,0,4.6,449
"449.hunts32",47,FALSE,"hunts32",0,0,3.5,449
"450.heinz28",47,TRUE,"heinz28",0,0,3.7999999,450
"450.heinz32",47,FALSE,"heinz32",0,0,3.4000002,450
"450.heinz41",47,FALSE,"heinz41",0,0,4.6,450
"450.hunts32",47,FALSE,"hunts32",0,1,3.3,450
"451.heinz28",47,TRUE,"heinz28",0,1,4.6,451
"451.heinz32",47,FALSE,"heinz32",0,0,2.9999999,451
"451.heinz41",47,FALSE,"heinz41",0,0,4.8999999,451
"451.hunts32",47,FALSE,"hunts32",0,0,3.0999999,451
"452.heinz28",47,TRUE,"heinz28",0,1,4.6999998,452
"452.heinz32",47,FALSE,"heinz32",0,0,2.9999999,452
"452.heinz41",47,FALSE,"heinz41",0,0,5.0000001,452
"452.hunts32",47,FALSE,"hunts32",0,0,2.9999999,452
"453.heinz28",47,TRUE,"heinz28",0,0,4.1999999,453
"453.heinz32",47,FALSE,"heinz32",0,1,3.5999998,453
"453.heinz41",47,FALSE,"heinz41",0,0,5.2000001,453
"453.hunts32",47,FALSE,"hunts32",0,0,3.7,453
"454.heinz28",48,FALSE,"heinz28",0,0,4.1999999,454
"454.heinz32",48,TRUE,"heinz32",0,0,3.7,454
"454.heinz41",48,FALSE,"heinz41",0,0,4.6,454
"454.hunts32",48,FALSE,"hunts32",0,0,3.4000002,454
"455.heinz28",48,FALSE,"heinz28",0,0,2.6000001,455
"455.heinz32",48,FALSE,"heinz32",0,0,1.7000001,455
"455.heinz41",48,TRUE,"heinz41",0,0,2.9999999,455
"455.hunts32",48,FALSE,"hunts32",0,0,1.8999999,455
"456.heinz28",48,TRUE,"heinz28",0,0,4.3000001,456
"456.heinz32",48,FALSE,"heinz32",0,0,2.9999999,456
"456.heinz41",48,FALSE,"heinz41",0,0,5.0000001,456
"456.hunts32",48,FALSE,"hunts32",0,0,2.9999999,456
"457.heinz28",48,FALSE,"heinz28",0,0,4.6999998,457
"457.heinz32",48,TRUE,"heinz32",1,0,3.0999999,457
"457.heinz41",48,FALSE,"heinz41",0,0,4.6,457
"457.hunts32",48,FALSE,"hunts32",0,0,3.0999999,457
"458.heinz28",48,FALSE,"heinz28",0,0,5.0000001,458
"458.heinz32",48,TRUE,"heinz32",0,0,3.4000002,458
"458.heinz41",48,FALSE,"heinz41",0,0,5.0000001,458
"458.hunts32",48,FALSE,"hunts32",0,0,3.0999999,458
"459.heinz28",49,FALSE,"heinz28",0,0,4.6999998,459
"459.heinz32",49,TRUE,"heinz32",0,0,2.8000001,459
"459.heinz41",49,FALSE,"heinz41",0,0,5.0000001,459
"459.hunts32",49,FALSE,"hunts32",0,0,2.9999999,459
"460.heinz28",49,FALSE,"heinz28",0,0,3.4000002,460
"460.heinz32",49,TRUE,"heinz32",0,0,2.1,460
"460.heinz41",49,FALSE,"heinz41",0,0,5.0000001,460
"460.hunts32",49,FALSE,"hunts32",0,0,3.0999999,460
"461.heinz28",49,TRUE,"heinz28",0,0,1.7000001,461
"461.heinz32",49,FALSE,"heinz32",0,0,2.7000001,461
"461.heinz41",49,FALSE,"heinz41",0,0,4.8,461
"461.hunts32",49,FALSE,"hunts32",0,0,3.3,461
"462.heinz28",49,FALSE,"heinz28",0,0,3.5,462
"462.heinz32",49,TRUE,"heinz32",0,0,2.8000001,462
"462.heinz41",49,FALSE,"heinz41",0,0,5.2000001,462
"462.hunts32",49,FALSE,"hunts32",0,0,2.8000001,462
"463.heinz28",49,TRUE,"heinz28",0,0,4.1999999,463
"463.heinz32",49,FALSE,"heinz32",0,0,3.5,463
"463.heinz41",49,FALSE,"heinz41",0,0,4.8999999,463
"463.hunts32",49,FALSE,"hunts32",0,0,4.1999999,463
"464.heinz28",49,TRUE,"heinz28",0,0,1.7999999,464
"464.heinz32",49,FALSE,"heinz32",0,0,3.5,464
"464.heinz41",49,FALSE,"heinz41",0,0,4.8999999,464
"464.hunts32",49,FALSE,"hunts32",0,0,4.1999999,464
"465.heinz28",49,TRUE,"heinz28",0,0,1.7999999,465
"465.heinz32",49,FALSE,"heinz32",0,0,3.5,465
"465.heinz41",49,FALSE,"heinz41",0,0,4.8999999,465
"465.hunts32",49,FALSE,"hunts32",0,0,4.1999999,465
"466.heinz28",49,TRUE,"heinz28",0,0,1.7999999,466
"466.heinz32",49,FALSE,"heinz32",0,0,3.5,466
"466.heinz41",49,FALSE,"heinz41",0,0,4.8999999,466
"466.hunts32",49,FALSE,"hunts32",0,0,4.1999999,466
"467.heinz28",50,FALSE,"heinz28",0,0,4.8,467
"467.heinz32",50,TRUE,"heinz32",0,0,3.4000002,467
"467.heinz41",50,FALSE,"heinz41",0,0,4.6,467
"467.hunts32",50,FALSE,"hunts32",0,0,3.0999999,467
"468.heinz28",50,FALSE,"heinz28",0,0,4.3000001,468
"468.heinz32",50,TRUE,"heinz32",0,1,3.4000002,468
"468.heinz41",50,FALSE,"heinz41",0,0,3.7999999,468
"468.hunts32",50,FALSE,"hunts32",0,0,3.0999999,468
"469.heinz28",50,TRUE,"heinz28",0,0,4.3000001,469
"469.heinz32",50,FALSE,"heinz32",0,0,3.4000002,469
"469.heinz41",50,FALSE,"heinz41",0,0,4.1999999,469
"469.hunts32",50,FALSE,"hunts32",0,0,3.0999999,469
"470.heinz28",50,TRUE,"heinz28",0,0,4.6,470
"470.heinz32",50,FALSE,"heinz32",0,0,3.7,470
"470.heinz41",50,FALSE,"heinz41",0,0,4.1999999,470
"470.hunts32",50,FALSE,"hunts32",0,0,3.4000002,470
"471.heinz28",50,FALSE,"heinz28",0,0,4.5000002,471
"471.heinz32",50,TRUE,"heinz32",0,0,2.1,471
"471.heinz41",50,FALSE,"heinz41",0,0,4.4,471
"471.hunts32",50,FALSE,"hunts32",0,0,3.4000002,471
"472.heinz28",51,FALSE,"heinz28",0,0,6.1000001,472
"472.heinz32",51,TRUE,"heinz32",1,1,3.0999999,472
"472.heinz41",51,FALSE,"heinz41",0,0,4.6,472
"472.hunts32",51,FALSE,"hunts32",0,0,3.7,472
"473.heinz28",51,FALSE,"heinz28",0,0,5.2000001,473
"473.heinz32",51,TRUE,"heinz32",0,0,3.0999999,473
"473.heinz41",51,FALSE,"heinz41",0,0,4.6,473
"473.hunts32",51,FALSE,"hunts32",0,0,3.7,473
"474.heinz28",51,FALSE,"heinz28",0,0,4.5000002,474
"474.heinz32",51,TRUE,"heinz32",0,0,3.0999999,474
"474.heinz41",51,FALSE,"heinz41",0,0,4.6,474
"474.hunts32",51,FALSE,"hunts32",0,0,3.5999998,474
"475.heinz28",51,FALSE,"heinz28",0,0,4.1999999,475
"475.heinz32",51,TRUE,"heinz32",0,0,3.0999999,475
"475.heinz41",51,FALSE,"heinz41",0,0,4.6,475
"475.hunts32",51,FALSE,"hunts32",0,0,3.5999998,475
"476.heinz28",51,FALSE,"heinz28",0,1,4.5000002,476
"476.heinz32",51,TRUE,"heinz32",0,1,3.0999999,476
"476.heinz41",51,FALSE,"heinz41",0,0,4.6,476
"476.hunts32",51,FALSE,"hunts32",0,0,3.4000002,476
"477.heinz28",51,FALSE,"heinz28",0,0,3.9999999,477
"477.heinz32",51,TRUE,"heinz32",1,0,3.0999999,477
"477.heinz41",51,FALSE,"heinz41",0,1,5.0000001,477
"477.hunts32",51,FALSE,"hunts32",0,0,3.4000002,477
"478.heinz28",51,FALSE,"heinz28",0,0,4.1000001,478
"478.heinz32",51,TRUE,"heinz32",0,0,2.9999999,478
"478.heinz41",51,FALSE,"heinz41",0,0,4.6,478
"478.hunts32",51,FALSE,"hunts32",0,0,2.9999999,478
"479.heinz28",51,FALSE,"heinz28",0,0,3.5,479
"479.heinz32",51,TRUE,"heinz32",0,0,2.9999999,479
"479.heinz41",51,FALSE,"heinz41",0,0,4.1000001,479
"479.hunts32",51,FALSE,"hunts32",0,0,3.5,479
"480.heinz28",51,FALSE,"heinz28",0,0,3.5,480
"480.heinz32",51,TRUE,"heinz32",0,0,2.9999999,480
"480.heinz41",51,FALSE,"heinz41",0,0,4.1000001,480
"480.hunts32",51,FALSE,"hunts32",0,0,3.5,480
"481.heinz28",51,FALSE,"heinz28",0,0,3.7999999,481
"481.heinz32",51,TRUE,"heinz32",0,0,2.9999999,481
"481.heinz41",51,FALSE,"heinz41",0,0,3.2000002,481
"481.hunts32",51,FALSE,"hunts32",0,0,2.8999999,481
"482.heinz28",51,TRUE,"heinz28",0,0,4.1999999,482
"482.heinz32",51,FALSE,"heinz32",0,0,3.4000002,482
"482.heinz41",51,FALSE,"heinz41",0,0,5.0000001,482
"482.hunts32",51,FALSE,"hunts32",0,0,2.8000001,482
"483.heinz28",51,FALSE,"heinz28",0,0,4.1000001,483
"483.heinz32",51,TRUE,"heinz32",0,0,2.9999999,483
"483.heinz41",51,FALSE,"heinz41",0,0,4.1000001,483
"483.hunts32",51,FALSE,"hunts32",0,0,3.5,483
"484.heinz28",51,FALSE,"heinz28",0,0,4.1000001,484
"484.heinz32",51,TRUE,"heinz32",0,0,2.9999999,484
"484.heinz41",51,FALSE,"heinz41",0,0,4.8999999,484
"484.hunts32",51,FALSE,"hunts32",0,0,3.5,484
"485.heinz28",51,FALSE,"heinz28",0,0,4.1000001,485
"485.heinz32",51,TRUE,"heinz32",0,0,2.7000001,485
"485.heinz41",51,FALSE,"heinz41",0,0,4.8,485
"485.hunts32",51,FALSE,"hunts32",0,0,3.5,485
"486.heinz28",51,FALSE,"heinz28",0,0,4.1000001,486
"486.heinz32",51,TRUE,"heinz32",0,0,2.7000001,486
"486.heinz41",51,FALSE,"heinz41",0,0,4.8999999,486
"486.hunts32",51,FALSE,"hunts32",0,0,3.5,486
"487.heinz28",51,FALSE,"heinz28",0,0,4.1000001,487
"487.heinz32",51,TRUE,"heinz32",0,0,2.7000001,487
"487.heinz41",51,FALSE,"heinz41",0,0,4.8999999,487
"487.hunts32",51,FALSE,"hunts32",0,0,3.5,487
"488.heinz28",51,FALSE,"heinz28",0,0,4.1999999,488
"488.heinz32",51,TRUE,"heinz32",0,0,3.0999999,488
"488.heinz41",51,FALSE,"heinz41",0,1,4.6,488
"488.hunts32",51,FALSE,"hunts32",0,0,3.5,488
"489.heinz28",51,FALSE,"heinz28",0,0,4.1999999,489
"489.heinz32",51,TRUE,"heinz32",0,0,3.0999999,489
"489.heinz41",51,FALSE,"heinz41",0,1,4.6,489
"489.hunts32",51,FALSE,"hunts32",0,0,3.5,489
"490.heinz28",51,FALSE,"heinz28",0,0,4.1999999,490
"490.heinz32",51,TRUE,"heinz32",0,0,3.0999999,490
"490.heinz41",51,FALSE,"heinz41",0,0,4.6,490
"490.hunts32",51,FALSE,"hunts32",0,0,3.5,490
"491.heinz28",51,FALSE,"heinz28",0,0,4.1999999,491
"491.heinz32",51,TRUE,"heinz32",1,0,3.0999999,491
"491.heinz41",51,FALSE,"heinz41",0,0,4.6,491
"491.hunts32",51,FALSE,"hunts32",0,0,3.5,491
"492.heinz28",51,FALSE,"heinz28",0,0,4.3000001,492
"492.heinz32",51,TRUE,"heinz32",0,0,2.1,492
"492.heinz41",51,FALSE,"heinz41",0,0,4.5000002,492
"492.hunts32",51,FALSE,"hunts32",0,0,3.4000002,492
"493.heinz28",51,FALSE,"heinz28",0,1,4.4,493
"493.heinz32",51,TRUE,"heinz32",1,0,3.0999999,493
"493.heinz41",51,FALSE,"heinz41",0,0,5.0000001,493
"493.hunts32",51,FALSE,"hunts32",0,0,3.7,493
"494.heinz28",52,FALSE,"heinz28",0,0,5.2000001,494
"494.heinz32",52,TRUE,"heinz32",0,0,2.8000001,494
"494.heinz41",52,FALSE,"heinz41",0,0,4.6,494
"494.hunts32",52,FALSE,"hunts32",0,0,3.5999998,494
"495.heinz28",52,FALSE,"heinz28",0,0,4.6,495
"495.heinz32",52,TRUE,"heinz32",0,1,2.9999999,495
"495.heinz41",52,FALSE,"heinz41",0,0,4.6,495
